dataset,method,n_estimators,gamma,cost_budget,time,accuracy,f1,AUC,recourse,validity,cost,sparsity,plausibility,unfairness
COMPAS,RABIT,50,0.0045,0.2,1.216723918914795,0.664079822616408,0.7173507462686567,0.7062622644389915,0.9634146341463414,0.8986175115207373,0.09228745498806125,1.0506912442396312,0.4813748150576875,0.05224660397074188
COMPAS,RABIT,50,0.005,0.2,1.1481800079345703,0.6618625277161863,0.7136150234741784,0.7062653673963581,0.9490022172949002,0.8616541353383459,0.10172553367093487,1.1097744360902255,0.47808838355581557,0.07523510971786829
COMPAS,Vanilla,50,0.0,0.2,1.527550220489502,0.6818181818181818,0.7248322147651006,0.7294059822535662,0.815410199556541,0.5303244005641748,0.22867274280521377,1.4823695345557122,0.43713049901239337,0.28509719222462204
COMPAS,OAF,50,0.0,0.2,1.4478280544281006,0.6901330376940134,0.731379144641999,0.7307352891894208,0.8736141906873615,0.680672268907563,0.16485647441022605,1.4663865546218486,0.4448748211417806,0.18358531317494597
COMPAS,RABIT,50,0.0005,0.2,1.467712163925171,0.684589800443459,0.729176582579724,0.7308705781306046,0.8253880266075388,0.5461095100864554,0.22865977862025427,1.3847262247838616,0.4389885604189722,0.2678185745140389
COMPAS,RABIT,50,0.001,0.2,1.4461948871612549,0.6834811529933481,0.7284831193533048,0.7289939095152809,0.8176274944567627,0.5245664739884393,0.2326461588345529,1.4855491329479769,0.4335122746779354,0.2764578833693304
COMPAS,RABIT,50,0.0015,0.2,1.4505488872528076,0.6823725055432373,0.7341067285382831,0.7301178006734659,0.8298226164079823,0.5203125,0.2205750552451855,1.43125,0.45275891559869785,0.2602591792656588
COMPAS,RABIT,50,0.002,0.2,1.4814159870147705,0.6862527716186253,0.7312440645773979,0.7317530592056677,0.906319290465632,0.7547169811320755,0.13393888565981854,1.3468795355587808,0.4616774215261368,0.13606911447084236
COMPAS,RABIT,50,0.0025,0.2,1.4120678901672363,0.6868070953436807,0.7303102625298329,0.7300414679222473,0.9284922394678492,0.8157142857142857,0.11471662117627629,1.2885714285714285,0.4616072225492766,0.09287257019438444
COMPAS,RABIT,50,0.003,0.2,1.441572904586792,0.6934589800443459,0.740983606557377,0.728187140599963,0.9307095343680709,0.8106060606060606,0.11891599736471105,1.2242424242424241,0.4685123430867051,0.08531317494600432
COMPAS,RABIT,50,0.0035,0.2,1.400989055633545,0.684589800443459,0.7299477930707167,0.7255850005523264,0.9312638580931264,0.8197674418604651,0.11140825877264393,1.1758720930232558,0.4635801513637994,0.09827213822894165
COMPAS,RABIT,50,0.004,0.2,1.372495174407959,0.688470066518847,0.7366447985004686,0.7261677359457752,0.9656319290465631,0.9062027231467473,0.09089191808759392,1.0832072617246595,0.48028991690400963,0.05183585313174943
COMPAS,RABIT,50,0.0045,0.2,1.3906559944152832,0.6862527716186253,0.7377201112140871,0.7261007120666565,0.9639689578713969,0.8979591836734694,0.09222533403963698,1.0518053375196232,0.481748805659504,0.06263498920086397
COMPAS,RABIT,50,0.005,0.2,1.3023600578308105,0.6796008869179601,0.730410447761194,0.7213382931003881,0.9351441241685144,0.8202764976958525,0.12630473382224963,1.0368663594470047,0.47540959540525296,0.10907127429805619
COMPAS,Vanilla,50,0.0,0.2,1.3909389972686768,0.6662971175166297,0.7261146496815286,0.7189924573312333,0.8248337028824834,0.47068676716917923,0.2754522821706536,1.4807370184254607,0.4245266117527441,0.33333333333333337
COMPAS,OAF,50,0.0,0.2,1.43485689163208,0.6668514412416852,0.7136731777036684,0.7217547099789867,0.8702882483370288,0.6637931034482759,0.1716899671174074,1.5632183908045978,0.44751202773862636,0.1857749469214437
COMPAS,RABIT,50,0.0005,0.2,1.4687349796295166,0.6707317073170732,0.7224299065420561,0.7213258812709217,0.8303769401330376,0.5328244274809161,0.22195725333705196,1.502290076335878,0.43570502687464585,0.2600849256900213
COMPAS,RABIT,50,0.001,0.2,1.382401943206787,0.6712860310421286,0.7240577012563983,0.720303146522888,0.8364745011086474,0.5433436532507739,0.23661630975594294,1.5727554179566563,0.4336902935801131,0.33333333333333337
COMPAS,RABIT,50,0.0015,0.2,1.362725019454956,0.6696230598669624,0.72018779342723,0.7208709877209771,0.844789356984479,0.5789473684210527,0.2210421400613592,1.5112781954887218,0.435800826553174,0.2409766454352441
COMPAS,RABIT,50,0.002,0.2,1.4448421001434326,0.6735033259423503,0.7217760982522438,0.7223219305856026,0.9168514412416852,0.7787610619469026,0.12111645205638177,1.261061946902655,0.4642360125307986,0.13481953290870485
COMPAS,RABIT,50,0.0025,0.2,1.4189507961273193,0.6723946784922394,0.7244755244755244,0.7226862177804422,0.917960088691796,0.7723076923076924,0.12037623237776483,1.2769230769230768,0.4647767995515913,0.13375796178343946
COMPAS,RABIT,50,0.003,0.2,1.4131603240966797,0.6751662971175166,0.7233238904627006,0.7234954690616533,0.9129711751662971,0.7680945347119645,0.12328097828818158,1.2156573116691285,0.46684201066670306,0.1295116772823779
COMPAS,RABIT,50,0.0035,0.2,1.2342040538787842,0.6696230598669624,0.7240740740740741,0.720080974775439,0.9733924611973392,0.9244094488188976,0.08755234743617346,1.1181102362204725,0.4783911297671998,0.04564755838641188
COMPAS,RABIT,50,0.004,0.2,1.4340541362762451,0.6740576496674058,0.724202626641651,0.7215114381214448,0.9578713968957872,0.8853695324283559,0.09231924892850477,1.1975867269984917,0.473582195699179,0.0721868365180467
COMPAS,RABIT,50,0.0045,0.2,1.372481107711792,0.6746119733924612,0.7263403263403263,0.7191612582119767,0.9401330376940134,0.8338461538461538,0.10600437467897014,1.2046153846153846,0.46970646938400584,0.09660297239915072
COMPAS,RABIT,50,0.005,0.2,1.3810780048370361,0.6651884700665188,0.7259528130671506,0.7180615701212512,0.9695121951219512,0.9069373942470389,0.08515178837657592,1.077834179357022,0.4873674668833522,0.04670912951167727
COMPAS,Vanilla,50,0.0,0.2,1.536581039428711,0.664079822616408,0.7189239332096475,0.7048740013131716,0.8192904656319291,0.48982785602503914,0.24595910158884812,1.5023474178403755,0.43684376072619435,0.28324324324324324
COMPAS,OAF,50,0.0,0.2,1.4765639305114746,0.6590909090909091,0.7089446284902982,0.7049205456736707,0.8414634146341463,0.5806451612903226,0.18978190642883885,1.6143695014662756,0.4513557871378874,0.23027027027027025
COMPAS,RABIT,50,0.0005,0.2,1.5044238567352295,0.6651884700665188,0.7112810707456979,0.7040827471846869,0.8159645232815964,0.5277382645803699,0.23663572275969277,1.5419630156472262,0.4329259761532448,0.2810810810810811
COMPAS,RABIT,50,0.001,0.2,1.4227561950683594,0.6590909090909091,0.711943793911007,0.7053952981507615,0.8120842572062085,0.4863636363636364,0.26198948604908195,1.4484848484848485,0.43508016987200815,0.29081081081081084
COMPAS,RABIT,50,0.0015,0.2,1.4275248050689697,0.6613082039911308,0.7119283356907119,0.7059308685922379,0.8215077605321508,0.5222551928783383,0.23231302660843395,1.502967359050445,0.4407673743164855,0.28216216216216217
COMPAS,RABIT,50,0.002,0.2,1.4841830730438232,0.6618625277161863,0.715219421101774,0.7037122540751138,0.8719512195121951,0.6462480857580398,0.17868144434486838,1.4716692189892802,0.45869348259641296,0.21081081081081077
COMPAS,RABIT,50,0.0025,0.2,1.4745540618896484,0.6601995565410199,0.7085116500237756,0.7021669813065435,0.9113082039911308,0.7687861271676301,0.12954496364457943,1.2557803468208093,0.4666859091707572,0.14486486486486483
COMPAS,RABIT,50,0.003,0.2,1.4090287685394287,0.6646341463414634,0.7139479905437353,0.7027404078278927,0.9185144124168514,0.7838235294117647,0.11779545421037182,1.2602941176470588,0.46521984955683254,0.11891891891891893
COMPAS,RABIT,50,0.0035,0.2,1.381714105606079,0.6601995565410199,0.7158089939731108,0.6992222747656337,0.9251662971175166,0.7884012539184952,0.1147473519794187,1.1865203761755485,0.46740733251021127,0.11459459459459465
COMPAS,RABIT,50,0.004,0.2,1.406769037246704,0.6607538802660754,0.7099526066350711,0.7007582386621041,0.9606430155210643,0.8963503649635036,0.09236043392396096,1.12992700729927,0.4876348636339449,0.05513513513513513
COMPAS,RABIT,50,0.0045,0.2,1.4529857635498047,0.6613082039911308,0.7116564417177914,0.7013986890625716,0.9423503325942351,0.8461538461538461,0.1114288316457674,1.081360946745562,0.48129708557966727,0.09837837837837837
COMPAS,RABIT,50,0.005,0.2,1.3804621696472168,0.6635254988913526,0.7219422812643151,0.6951996008355643,0.9623059866962306,0.8888888888888888,0.09228206214127621,1.026143790849673,0.4965216504732602,0.05837837837837834
COMPAS,Vanilla,50,0.0,0.2,1.4991419315338135,0.6823725055432373,0.7288215806909607,0.742705878118317,0.8076496674057649,0.4912023460410557,0.26281602259422554,1.5586510263929618,0.4357610149705879,0.22931248448746577
COMPAS,OAF,50,0.0,0.2,1.4803600311279297,0.6912416851441242,0.7353919239904988,0.7417017611144829,0.843680709534368,0.591304347826087,0.18865467273778666,1.6376811594202898,0.4476047866569646,0.22046413502109707
COMPAS,RABIT,50,0.0005,0.2,1.4469971656799316,0.6823725055432373,0.7272727272727273,0.7415708163136122,0.7993348115299335,0.4783861671469741,0.22691061085877734,1.563400576368876,0.4458015794872849,0.22477041449491186
COMPAS,RABIT,50,0.001,0.2,1.4341280460357666,0.6873614190687362,0.7316841103710752,0.7417836791889614,0.8087583148558758,0.5021645021645021,0.23330956272075876,1.572871572871573,0.4392345289489907,0.2879746835443038
COMPAS,RABIT,50,0.0015,0.2,1.3906261920928955,0.6784922394678492,0.7314814814814815,0.7408062476184802,0.8203991130820399,0.48976377952755906,0.25792682356486835,1.4881889763779528,0.44260743883713544,0.27004219409282704
COMPAS,RABIT,50,0.002,0.2,1.2424449920654297,0.6784922394678492,0.7312326227988879,0.7396041619346566,0.9046563192904656,0.7299843014128728,0.13679166751599903,1.3453689167974883,0.4643876059942471,0.13607594936708856
COMPAS,RABIT,50,0.0025,0.2,1.4969971179962158,0.6879157427937915,0.733806146572104,0.7401900002854721,0.8996674057649667,0.7338235294117647,0.1356377393963425,1.2720588235294117,0.4683466448959769,0.1445147679324894
COMPAS,RABIT,50,0.003,0.2,1.4038009643554688,0.6840354767184036,0.7328959700093721,0.7412679676746313,0.9207317073170732,0.783661119515885,0.1137114090580321,1.2360060514372164,0.471237486998516,0.120253164556962
COMPAS,RABIT,50,0.0035,0.2,1.2275478839874268,0.6895787139689579,0.7368421052631579,0.7407485326114613,0.9118625277161863,0.7616191904047976,0.1267523389472416,1.2173913043478262,0.46775380062152044,0.12341772151898733
COMPAS,RABIT,50,0.004,0.2,1.43430495262146,0.6851441241685144,0.7406392694063927,0.7389010317953836,0.9085365853658537,0.7272727272727273,0.1430123511319083,1.2198347107438017,0.4647276521525115,0.13818565400843885
COMPAS,RABIT,50,0.0045,0.2,1.4005959033966064,0.676829268292683,0.7348794906775807,0.7337395725117695,0.9656319290465631,0.8959731543624161,0.09145517434322782,1.0788590604026846,0.4870852557524986,0.05063291139240511
COMPAS,RABIT,50,0.005,0.2,1.3620657920837402,0.6690687361419069,0.7257694074414331,0.7277614148492646,0.9722838137472284,0.919093851132686,0.0903096856872912,1.132686084142395,0.4839685999760042,0.04113924050632911
COMPAS,Vanilla,50,0.0,0.2,1.5716979503631592,0.6746119733924612,0.7248007501172058,0.7194628656680108,0.8253880266075388,0.5241691842900302,0.2252805869439925,1.4531722054380665,0.4353975302587727,0.271750805585392
COMPAS,OAF,50,0.0,0.2,1.4891939163208008,0.6690687361419069,0.7182633317602642,0.7178356748249622,0.8896895787139689,0.7056213017751479,0.16554063170957364,1.5059171597633136,0.44419907800678515,0.1557465091299678
COMPAS,RABIT,50,0.0005,0.2,1.451869010925293,0.676829268292683,0.7261625176139033,0.7212433426049699,0.8159645232815964,0.5015015015015015,0.258518970993492,1.4024024024024024,0.43486071144921196,0.2857142857142857
COMPAS,RABIT,50,0.001,0.2,1.4032800197601318,0.6718403547671841,0.7220657276995305,0.7162606136656725,0.8104212860310421,0.4857142857142857,0.2466692059155707,1.3774436090225564,0.43713314041808293,0.29323308270676696
COMPAS,RABIT,50,0.0015,0.2,1.4222619533538818,0.6740576496674058,0.720532319391635,0.7224528753864734,0.8364745011086474,0.573082489146165,0.20861977237436263,1.4240231548480462,0.44139682262818397,0.24704618689581093
COMPAS,RABIT,50,0.002,0.2,1.278130292892456,0.676829268292683,0.7227769852591536,0.7209740059055485,0.9124168514412417,0.7716763005780347,0.13717379189483436,1.3092485549132948,0.45571466006664507,0.13426423200859294
COMPAS,RABIT,50,0.0025,0.2,1.4665160179138184,0.6701773835920177,0.7197362223268959,0.7158293025917142,0.9041019955654102,0.7425595238095238,0.1362257670639536,1.1949404761904763,0.45919044640901724,0.1439312567132116
COMPAS,RABIT,50,0.003,0.2,1.4507970809936523,0.6685144124168514,0.7208216619981326,0.7129565846617094,0.9124168514412417,0.7580398162327718,0.1280640654927841,1.2557427258805514,0.46267866695208487,0.12674543501611168
COMPAS,RABIT,50,0.0035,0.2,1.3732500076293945,0.6735033259423503,0.7212494084240416,0.7183501451563457,0.897450110864745,0.7287390029325513,0.1450759636941707,1.1788856304985338,0.4571652998129903,0.14607948442534913
COMPAS,RABIT,50,0.004,0.2,1.3489837646484375,0.6701773835920177,0.7194719471947195,0.7106281254538074,0.9279379157427938,0.8071216617210683,0.11730049700161425,1.2166172106824926,0.4720885510096056,0.11707841031149302
COMPAS,RABIT,50,0.0045,0.2,1.3558728694915771,0.6690687361419069,0.7234830940250115,0.7092646859869205,0.9562084257206208,0.8757861635220126,0.09577009416042825,1.059748427672956,0.48612864738929507,0.06659505907626206
COMPAS,RABIT,50,0.005,0.2,1.341778039932251,0.6668514412416852,0.7190275829827022,0.7059780335442103,0.9562084257206208,0.8795731707317073,0.10290333094586679,1.1051829268292683,0.48310517157296284,0.06337271750805584
COMPAS,Vanilla,50,0.0,0.2,1.5069890022277832,0.6801552106430155,0.7264106211474632,0.7375928249696221,0.8215077605321508,0.5306122448979592,0.233462780945093,1.5291545189504374,0.4392314647291494,0.2586015538290788
COMPAS,OAF,50,0.0,0.2,1.419847011566162,0.6829268292682927,0.7239382239382239,0.7369145184892818,0.8348115299334812,0.5878284923928078,0.199423484648835,1.573997233748271,0.4461241571888584,0.23862375138734737
COMPAS,RABIT,50,0.0005,0.2,1.4142577648162842,0.6818181818181818,0.7327746741154563,0.7382233459065166,0.8270509977827051,0.517774343122102,0.22799386747122008,1.5115919629057186,0.4368770928815159,0.2552719200887902
COMPAS,RABIT,50,0.001,0.2,1.3692889213562012,0.6757206208425721,0.7249647390691114,0.7362014588864355,0.8253880266075388,0.5284431137724551,0.2208665164420442,1.471556886227545,0.4415803926095168,0.2685904550499445
COMPAS,RABIT,50,0.0015,0.2,1.4027509689331055,0.6784922394678492,0.7266729500471254,0.7386050096626092,0.8636363636363636,0.6344725111441307,0.19474185532012764,1.4606240713224368,0.4433635611107419,0.22197558268590456
COMPAS,RABIT,50,0.002,0.2,1.4516379833221436,0.6784922394678492,0.7271872060206962,0.7347610660768565,0.905210643015521,0.7443946188340808,0.13649247410156753,1.3109118086696563,0.45533617752618716,0.13762486126526086
COMPAS,RABIT,50,0.0025,0.2,1.3648977279663086,0.6812638580931264,0.7311827956989247,0.7338221111777212,0.9113082039911308,0.7560975609756098,0.11818682468949643,1.2621951219512195,0.4658851127406467,0.13429522752497225
COMPAS,RABIT,50,0.003,0.2,1.4166271686553955,0.688470066518847,0.7381174277726001,0.7352358185539474,0.9101995565410199,0.7503852080123267,0.13031524577694764,1.2819722650231125,0.4602061875950217,0.13429522752497225
COMPAS,RABIT,50,0.0035,0.2,1.4150960445404053,0.6807095343680709,0.7325905292479109,0.7365911903316812,0.9329268292682927,0.8112324492979719,0.11097675817490282,1.2152886115444619,0.46575954678876663,0.1098779134295228
COMPAS,RABIT,50,0.004,0.2,1.3401432037353516,0.676829268292683,0.7339114559561843,0.7323624800324694,0.958980044345898,0.8774834437086093,0.09547027094619263,1.0662251655629138,0.4910212796738613,0.06104328523862379
COMPAS,RABIT,50,0.0045,0.2,1.3189802169799805,0.6790465631929047,0.7325635103926097,0.7345873004643265,0.9162971175166297,0.7603174603174603,0.12080930997080876,1.2031746031746031,0.4641858326639814,0.12763596004439515
COMPAS,RABIT,50,0.005,0.2,1.3481810092926025,0.6823725055432373,0.7311121539183482,0.7305366999179578,0.9584257206208425,0.8870481927710844,0.09540641709460228,1.1400602409638554,0.48500272611730794,0.06104328523862379
COMPAS,Vanilla,50,0.0,0.2,1.4993789196014404,0.6779379157427938,0.7258140632373761,0.7223107599390827,0.8043237250554324,0.47781065088757396,0.2623613857400202,1.5428994082840237,0.4301178147697195,0.28800856531049246
COMPAS,OAF,50,0.0,0.2,1.4240891933441162,0.6757206208425721,0.7186147186147186,0.7214593084376858,0.8481152993348116,0.61731843575419,0.17823142798704789,1.553072625698324,0.44655698663299603,0.20556745182012848
COMPAS,RABIT,50,0.0005,0.2,1.5172159671783447,0.6818181818181818,0.7210884353741497,0.72418246382262,0.8021064301552107,0.5156037991858887,0.21495680009628676,1.4843962008141112,0.4339466715537266,0.19101067827616036
COMPAS,RABIT,50,0.001,0.2,1.4015769958496094,0.6729490022172949,0.7160731472569779,0.7234867807810268,0.8209534368070953,0.5495118549511855,0.20542568856720048,1.4909344490934449,0.44145770050054867,0.26552462526766596
COMPAS,RABIT,50,0.0015,0.2,1.2893269062042236,0.6735033259423503,0.7153214113098115,0.7208424405132042,0.7943458980044346,0.4889807162534435,0.21556727900878184,1.5096418732782368,0.43849885755766493,0.2955032119914347
COMPAS,RABIT,50,0.002,0.2,1.4957520961761475,0.6729490022172949,0.7171620325982742,0.7224131575321808,0.9013303769401331,0.7489421720733427,0.13246695362891217,1.2341325811001411,0.4592482342147547,0.14239828693790146
COMPAS,RABIT,50,0.0025,0.2,1.5038890838623047,0.6735033259423503,0.7131027764247443,0.7205259388618104,0.906319290465632,0.7722371967654986,0.12662307996641597,1.3247978436657681,0.45943611656072436,0.13918629550321204
COMPAS,RABIT,50,0.003,0.2,1.4178540706634521,0.6762749445676275,0.7221693625118935,0.7202013695212633,0.9212860310421286,0.7950937950937951,0.11588593979900333,1.2756132756132756,0.46105673030644917,0.11884368308351179
COMPAS,RABIT,50,0.0035,0.2,1.4117310047149658,0.6751662971175166,0.7193486590038314,0.7184419926943972,0.9467849223946785,0.8642149929278642,0.10220438979747848,1.147100424328147,0.48280134606942227,0.0910064239828694
COMPAS,RABIT,50,0.004,0.2,1.2093019485473633,0.6746119733924612,0.7206092336982389,0.7168650697606874,0.9240576496674058,0.8025936599423631,0.11439676462790674,1.2291066282420748,0.47165887386401,0.11456102783725908
COMPAS,RABIT,50,0.0045,0.2,1.4196841716766357,0.667960088691796,0.7165168007572172,0.7146818289575428,0.9395787139689579,0.8401759530791789,0.10714044714460699,1.152492668621701,0.47858183725608616,0.08886509635974305
COMPAS,RABIT,50,0.005,0.2,1.4185659885406494,0.6746119733924612,0.7219327333017527,0.7113449086054937,0.9650776053215078,0.9078947368421053,0.09093762243499343,1.1242690058479532,0.4839170739013979,0.04817987152034264
COMPAS,Vanilla,150,0.0,0.2,3.985745906829834,0.6868070953436807,0.7300525561395127,0.7158181319451943,0.8270509977827051,0.5555555555555556,0.22564932473663998,1.5754985754985755,0.4354712803743084,0.2669537136706136
COMPAS,OAF,150,0.0,0.2,3.7473130226135254,0.684589800443459,0.7304594978683089,0.7205402124656968,0.864190687361419,0.6418128654970761,0.17808748525744178,1.5862573099415205,0.44644470811074977,0.1991388589881593
COMPAS,RABIT,150,0.0005,0.2,3.6009678840637207,0.6890243902439024,0.7319636884854276,0.7191718082670232,0.835920177383592,0.5783475783475783,0.19970633348313746,1.4943019943019944,0.43966905765212316,0.2475780409041981
COMPAS,RABIT,150,0.001,0.2,3.6489720344543457,0.6812638580931264,0.7220879652005799,0.7200660805800793,0.8342572062084257,0.5881542699724518,0.1964876325818361,1.4710743801652892,0.439507699298612,0.2669537136706136
COMPAS,RABIT,150,0.0015,0.2,3.5481021404266357,0.6812638580931264,0.7239558329332694,0.719071272448345,0.8669623059866962,0.6629213483146067,0.17090934792915488,1.398876404494382,0.45094114355021764,0.22282023681377827
COMPAS,RABIT,150,0.002,0.2,3.7500288486480713,0.6762749445676275,0.724268177525968,0.7169420231033794,0.9451219512195121,0.8537666174298375,0.09871509975065584,1.1846381093057607,0.473331874285493,0.09472551130247575
COMPAS,RABIT,150,0.0025,0.2,3.7689480781555176,0.6812638580931264,0.7226242161119151,0.7130955971517334,0.9639689578713969,0.909972299168975,0.08714808317652749,1.0678670360110802,0.4800015958577883,0.06135629709364909
COMPAS,RABIT,150,0.003,0.2,3.6596410274505615,0.6751662971175166,0.718809980806142,0.7126959362429144,0.9689578713968958,0.9212376933895922,0.08511673988493186,1.1223628691983123,0.47961937149477885,0.0484391819160388
COMPAS,RABIT,150,0.0035,0.2,3.714830160140991,0.6790465631929047,0.7238912732474965,0.7117700137647189,0.958980044345898,0.8939828080229226,0.09011849265600137,1.0687679083094557,0.47974540380279684,0.06673842841765343
COMPAS,RABIT,150,0.004,0.2,3.640852928161621,0.6712860310421286,0.7180218735140276,0.7099138246680144,0.9711751662971175,0.9248554913294798,0.08578933037677479,1.119942196531792,0.47689246380512407,0.0452099031216362
COMPAS,RABIT,150,0.0045,0.2,3.6827709674835205,0.6723946784922394,0.7181688125894135,0.7074382852809356,0.9667405764966741,0.9140401146131805,0.08660420421819276,1.0773638968481376,0.47988397563173796,0.052744886975242156
COMPAS,RABIT,150,0.005,0.2,3.5909361839294434,0.676829268292683,0.7251296558227251,0.7134394048279533,0.9661862527716186,0.9094955489614244,0.08867181193576819,1.083086053412463,0.4785452315139132,0.05920344456404736
COMPAS,Vanilla,150,0.0,0.2,3.3942079544067383,0.6834811529933481,0.7300236406619386,0.7486585915304159,0.8458980044345898,0.5911764705882353,0.21767405474448692,1.4411764705882353,0.4407383803526258,0.5
COMPAS,OAF,150,0.0,0.2,3.356379747390747,0.6929046563192904,0.7351816443594646,0.7441146207627565,0.873059866962306,0.6742532005689901,0.17046791015790005,1.500711237553343,0.447377374101639,0.18077324973876696
COMPAS,RABIT,150,0.0005,0.2,3.4407730102539062,0.6856984478935698,0.7293556085918854,0.7511372338748614,0.8242793791574279,0.5471428571428572,0.23131946877350784,1.582857142857143,0.4415379396968198,0.2695924764890282
COMPAS,RABIT,150,0.001,0.2,3.4954869747161865,0.6862527716186253,0.7291866028708134,0.7449760017277267,0.8375831485587583,0.5843971631205673,0.19560796041127196,1.49645390070922,0.4495528239425006,0.2507836990595611
COMPAS,RABIT,150,0.0015,0.2,3.569390058517456,0.6851441241685144,0.728748806112703,0.7433996993854903,0.8913525498891353,0.7203994293865906,0.1417844548036474,1.3223965763195435,0.4611783852145125,0.15778474399164055
COMPAS,RABIT,150,0.002,0.2,3.7365198135375977,0.6801552106430155,0.7240554758488761,0.7424148207173293,0.9600886917960089,0.8977272727272727,0.08809005773141378,1.0894886363636365,0.4829185502799432,0.06269592476489028
COMPAS,RABIT,150,0.0025,0.2,3.683506965637207,0.6762749445676275,0.7255639097744361,0.739311242759249,0.9573170731707317,0.8845577211394303,0.09152456459431771,1.065967016491754,0.4857375066206668,0.06060606060606055
COMPAS,RABIT,150,0.003,0.2,3.618758201599121,0.6829268292682927,0.7304429783223374,0.7412729324064179,0.9528824833702882,0.8736998514115899,0.09442174041410006,1.062407132243685,0.48463696038586485,0.07523510971786829
COMPAS,RABIT,150,0.0035,0.2,3.592071056365967,0.6818181818181818,0.7302631578947368,0.7349472435188529,0.9667405764966741,0.9100449775112444,0.08647566345062069,1.091454272863568,0.4824439645215366,0.05538140020898641
COMPAS,RABIT,150,0.004,0.2,3.6452579498291016,0.6784922394678492,0.7276995305164319,0.7342031543423406,0.9639689578713969,0.9022556390977443,0.09035945216897961,1.0481203007518798,0.485594064645917,0.06060606060606055
COMPAS,RABIT,150,0.0045,0.2,3.5519678592681885,0.6801552106430155,0.7256300523062292,0.736434180688931,0.9578713968957872,0.8901734104046243,0.09315753461862424,1.0708092485549132,0.4818086300864823,0.06269592476489028
COMPAS,RABIT,150,0.005,0.2,3.5401079654693604,0.6690687361419069,0.7190588235294118,0.7269527841595267,0.95509977827051,0.8791044776119403,0.09690870985734734,1.0432835820895523,0.48081285040592037,0.07523510971786829
COMPAS,Vanilla,150,0.0,0.2,3.5077202320098877,0.6807095343680709,0.7249283667621776,0.7333858353719763,0.8126385809312638,0.5178316690442225,0.2578247146427241,1.6248216833095577,0.4340710292668739,0.268421052631579
COMPAS,OAF,150,0.0,0.2,3.266582727432251,0.6840354767184036,0.7267497603068073,0.734391193558757,0.8702882483370288,0.6699576868829337,0.1753602906634608,1.5655853314527504,0.449235975522255,0.19666666666666666
COMPAS,RABIT,150,0.0005,0.2,3.326458215713501,0.6801552106430155,0.7256300523062292,0.7319410984220841,0.8375831485587583,0.5765895953757225,0.21017235793526096,1.5014450867052023,0.4401257182605351,0.2566666666666667
COMPAS,RABIT,150,0.001,0.2,3.3816797733306885,0.6834811529933481,0.7253487253487253,0.7306831595056617,0.8364745011086474,0.5879888268156425,0.20885179103736706,1.5,0.44184942157668367,0.2644444444444445
COMPAS,RABIT,150,0.0015,0.2,3.375908136367798,0.6840354767184036,0.7259615384615384,0.729971341085762,0.8824833702882483,0.7034965034965035,0.16512568690354462,1.2825174825174825,0.4573738680863466,0.19111111111111112
COMPAS,RABIT,150,0.002,0.2,3.729114294052124,0.6829268292682927,0.7270992366412213,0.730338110646495,0.9506651884700665,0.8726752503576538,0.10074781727020951,1.0972818311874106,0.4792288166829492,0.08444444444444443
COMPAS,RABIT,150,0.0025,0.2,3.73858380317688,0.6812638580931264,0.7260600285850405,0.7287189874925994,0.9745011086474501,0.9339080459770115,0.08300872202472298,1.0675287356321839,0.4830196811816799,0.03870967741935483
COMPAS,RABIT,150,0.003,0.2,3.671692132949829,0.6696230598669624,0.7186024551463644,0.7217801542293929,0.9772727272727273,0.9394387001477105,0.08068750284342237,1.0841949778434268,0.48507340235556967,0.033333333333333326
COMPAS,RABIT,150,0.0035,0.2,3.6416399478912354,0.6773835920177383,0.7270168855534709,0.7219638493054961,0.9634146341463414,0.9004524886877828,0.0914651402088562,1.0648567119155354,0.48613024397486304,0.053333333333333344
COMPAS,RABIT,150,0.004,0.2,3.6495747566223145,0.6718403547671841,0.7186311787072244,0.7189490159281007,0.9650776053215078,0.9088277858176556,0.09146537524883004,1.0752532561505066,0.48138159676662395,0.061111111111111116
COMPAS,RABIT,150,0.0045,0.2,3.553091049194336,0.6674057649667405,0.715370018975332,0.714813394349887,0.9700665188470067,0.9213973799126638,0.08835600332557685,1.1091703056768558,0.47948501531186405,0.04777777777777781
COMPAS,RABIT,150,0.005,0.2,3.5915188789367676,0.6685144124168514,0.7210820895522388,0.7100038104316462,0.9556541019955654,0.8771121351766513,0.0973832250045763,1.0138248847926268,0.4794689435748965,0.07999999999999996
COMPAS,Vanilla,150,0.0,0.2,3.5180020332336426,0.6890243902439024,0.7280659234125061,0.7341181333104956,0.8237250554323725,0.5655737704918032,0.20593366950111497,1.505464480874317,0.4364648698604727,0.33333333333333337
COMPAS,OAF,150,0.0,0.2,3.460069179534912,0.6906873614190687,0.7335243553008596,0.7371565491638771,0.8658536585365854,0.6547788873038516,0.179104151803749,1.5406562054208275,0.4421425536729171,0.19670329670329667
COMPAS,RABIT,150,0.0005,0.2,3.5122501850128174,0.6906873614190687,0.7264705882352941,0.7372521202507685,0.8281596452328159,0.5894039735099338,0.215220352286158,1.5629139072847682,0.43508875441894973,0.5
COMPAS,RABIT,150,0.001,0.2,3.5398058891296387,0.6912416851441242,0.7307878202029966,0.7382847844623754,0.8331485587583148,0.5853994490358126,0.2048950986346328,1.4325068870523416,0.4395198342910506,0.24505494505494507
