dataset,method,n_estimators,epsilon,cost_budget,accuracy,f1,AUC,recourse,validity,cost
COMPAS,RABIT,100,0.1,0.2,0.6696230598669624,0.7081292850146915,0.7249234500417658,0.9290465631929047,0.8300132802124834,0.10081974771359263
COMPAS,RABIT,100,0.15,0.2,0.6696230598669624,0.7081292850146915,0.7249234500417658,0.9290465631929047,0.8300132802124834,0.10081974771359263
COMPAS,RABIT,100,0.2,0.2,0.6696230598669624,0.7081292850146915,0.7249234500417658,0.9290465631929047,0.8300132802124834,0.10081974771359263
COMPAS,RABIT,100,0.25,0.2,0.6696230598669624,0.7081292850146915,0.7249234500417658,0.9290465631929047,0.8300132802124834,0.10081974771359263
COMPAS,RABIT,100,0.3,0.2,0.6696230598669624,0.7081292850146915,0.7249234500417658,0.9290465631929047,0.8300132802124834,0.10081974771359263
COMPAS,RABIT,100,0.35,0.2,0.6696230598669624,0.7081292850146915,0.7249234500417658,0.9290465631929047,0.8300132802124834,0.10081974771359263
COMPAS,RABIT,100,0.4,0.2,0.6696230598669624,0.7081292850146915,0.7249234500417658,0.9290465631929047,0.8300132802124834,0.10081974771359263
COMPAS,RABIT,100,0.45,0.2,0.6696230598669624,0.7081292850146915,0.7249234500417658,0.9290465631929047,0.8300132802124834,0.10081974771359263
COMPAS,RABIT,100,0.5,0.2,0.6696230598669624,0.7081292850146915,0.7249234500417658,0.9290465631929047,0.8300132802124834,0.10081974771359263
COMPAS,Vanilla,100,0.05,0.2,0.6219512195121951,0.7310725552050473,0.7143876685991885,0.9606430155210643,0.7258687258687259,0.15079494574163402
COMPAS,Vanilla,100,0.1,0.2,0.656319290465632,0.7394957983193278,0.7143876685991885,0.9096452328159645,0.6072289156626506,0.20281384640146743
COMPAS,Vanilla,100,0.15,0.2,0.6646341463414634,0.7261204164780444,0.7143876685991885,0.8603104212860311,0.5699658703071673,0.22943598742979418
COMPAS,Vanilla,100,0.2,0.2,0.6624168514412417,0.7112375533428165,0.7143876685991885,0.8220620842572062,0.532069970845481,0.243380161564883
COMPAS,Vanilla,100,0.25,0.2,0.6624168514412417,0.7112375533428165,0.7143876685991885,0.8220620842572062,0.532069970845481,0.243380161564883
COMPAS,Vanilla,100,0.3,0.2,0.6624168514412417,0.7112375533428165,0.7143876685991885,0.8220620842572062,0.532069970845481,0.243380161564883
COMPAS,Vanilla,100,0.35,0.2,0.6624168514412417,0.7112375533428165,0.7143876685991885,0.8220620842572062,0.532069970845481,0.243380161564883
COMPAS,Vanilla,100,0.4,0.2,0.6624168514412417,0.7112375533428165,0.7143876685991885,0.8220620842572062,0.532069970845481,0.243380161564883
COMPAS,Vanilla,100,0.45,0.2,0.6624168514412417,0.7112375533428165,0.7143876685991885,0.8220620842572062,0.532069970845481,0.243380161564883
COMPAS,Vanilla,100,0.5,0.2,0.6624168514412417,0.7112375533428165,0.7143876685991885,0.8220620842572062,0.532069970845481,0.243380161564883
COMPAS,OAF,100,0.05,0.2,0.6424611973392461,0.7346770876182641,0.7090350671417915,0.9578713968957872,0.7912087912087912,0.12565594382257622
COMPAS,OAF,100,0.1,0.2,0.6601995565410199,0.7321974661424203,0.7090350671417915,0.9146341463414634,0.6956521739130435,0.1546563304333624
COMPAS,OAF,100,0.15,0.2,0.6651884700665188,0.7161654135338346,0.7090350671417915,0.8431263858093127,0.5757121439280359,0.1828563875200952
COMPAS,OAF,100,0.2,0.2,0.6651884700665188,0.7045009784735812,0.7090350671417915,0.835920177383592,0.6058588548601864,0.19493564203952296
COMPAS,OAF,100,0.25,0.2,0.6651884700665188,0.7045009784735812,0.7090350671417915,0.835920177383592,0.6058588548601864,0.19493564203952296
COMPAS,OAF,100,0.3,0.2,0.6651884700665188,0.7045009784735812,0.7090350671417915,0.835920177383592,0.6058588548601864,0.19493564203952296
COMPAS,OAF,100,0.35,0.2,0.6651884700665188,0.7045009784735812,0.7090350671417915,0.835920177383592,0.6058588548601864,0.19493564203952296
COMPAS,OAF,100,0.4,0.2,0.6651884700665188,0.7045009784735812,0.7090350671417915,0.835920177383592,0.6058588548601864,0.19493564203952296
COMPAS,OAF,100,0.45,0.2,0.6651884700665188,0.7045009784735812,0.7090350671417915,0.835920177383592,0.6058588548601864,0.19493564203952296
COMPAS,OAF,100,0.5,0.2,0.6651884700665188,0.7045009784735812,0.7090350671417915,0.835920177383592,0.6058588548601864,0.19493564203952296
COMPAS,RABIT,100,0.05,0.2,0.6613082039911308,0.7231536021748981,0.713249503837117,0.9567627494456763,0.8673469387755102,0.09186995978536815
COMPAS,RABIT,100,0.1,0.2,0.6629711751662971,0.7085330776605945,0.713249503837117,0.9235033259423503,0.8053596614950634,0.11675385895601971
COMPAS,RABIT,100,0.15,0.2,0.6629711751662971,0.7085330776605945,0.713249503837117,0.9235033259423503,0.8053596614950634,0.11675385895601971
COMPAS,RABIT,100,0.2,0.2,0.6629711751662971,0.7085330776605945,0.713249503837117,0.9235033259423503,0.8053596614950634,0.11675385895601971
COMPAS,RABIT,100,0.25,0.2,0.6629711751662971,0.7085330776605945,0.713249503837117,0.9235033259423503,0.8053596614950634,0.11675385895601971
COMPAS,RABIT,100,0.3,0.2,0.6629711751662971,0.7085330776605945,0.713249503837117,0.9235033259423503,0.8053596614950634,0.11675385895601971
COMPAS,RABIT,100,0.35,0.2,0.6629711751662971,0.7085330776605945,0.713249503837117,0.9235033259423503,0.8053596614950634,0.11675385895601971
COMPAS,RABIT,100,0.4,0.2,0.6629711751662971,0.7085330776605945,0.713249503837117,0.9235033259423503,0.8053596614950634,0.11675385895601971
COMPAS,RABIT,100,0.45,0.2,0.6629711751662971,0.7085330776605945,0.713249503837117,0.9235033259423503,0.8053596614950634,0.11675385895601971
COMPAS,RABIT,100,0.5,0.2,0.6629711751662971,0.7085330776605945,0.713249503837117,0.9235033259423503,0.8053596614950634,0.11675385895601971
COMPAS,Vanilla,100,0.05,0.2,0.6635254988913526,0.7490698635799917,0.7533328865074725,0.9556541019955654,0.7872340425531915,0.12993374695226498
COMPAS,Vanilla,100,0.1,0.2,0.6967849223946785,0.7578574590526782,0.7533328865074725,0.9101995565410199,0.6977611940298507,0.17363229877037056
COMPAS,Vanilla,100,0.15,0.2,0.697339246119734,0.7429378531073446,0.7533328865074725,0.8420177383592018,0.5752608047690015,0.2014122335531444
COMPAS,Vanilla,100,0.2,0.2,0.6995565410199557,0.7423954372623575,0.7533328865074725,0.8464523281596452,0.5991316931982634,0.20907997978859524
COMPAS,Vanilla,100,0.25,0.2,0.6995565410199557,0.7423954372623575,0.7533328865074725,0.8464523281596452,0.5991316931982634,0.20907997978859524
COMPAS,Vanilla,100,0.3,0.2,0.6995565410199557,0.7423954372623575,0.7533328865074725,0.8464523281596452,0.5991316931982634,0.20907997978859524
COMPAS,Vanilla,100,0.35,0.2,0.6995565410199557,0.7423954372623575,0.7533328865074725,0.8464523281596452,0.5991316931982634,0.20907997978859524
COMPAS,Vanilla,100,0.4,0.2,0.6995565410199557,0.7423954372623575,0.7533328865074725,0.8464523281596452,0.5991316931982634,0.20907997978859524
COMPAS,Vanilla,100,0.45,0.2,0.6995565410199557,0.7423954372623575,0.7533328865074725,0.8464523281596452,0.5991316931982634,0.20907997978859524
COMPAS,Vanilla,100,0.5,0.2,0.6995565410199557,0.7423954372623575,0.7533328865074725,0.8464523281596452,0.5991316931982634,0.20907997978859524
COMPAS,OAF,100,0.05,0.2,0.6735033259423503,0.7477516059957173,0.7460663809463524,0.9595343680709535,0.841304347826087,0.11332793270651925
COMPAS,OAF,100,0.1,0.2,0.6923503325942351,0.7494356659142212,0.7460663809463524,0.9190687361419069,0.7482758620689656,0.1488385633759328
COMPAS,OAF,100,0.15,0.2,0.697339246119734,0.7429378531073446,0.7460663809463524,0.8874722838137472,0.6974664679582713,0.16889191283668661
COMPAS,OAF,100,0.2,0.2,0.697339246119734,0.7429378531073446,0.7460663809463524,0.8874722838137472,0.6974664679582713,0.16889191283668661
COMPAS,OAF,100,0.25,0.2,0.697339246119734,0.7429378531073446,0.7460663809463524,0.8874722838137472,0.6974664679582713,0.16889191283668661
COMPAS,OAF,100,0.3,0.2,0.697339246119734,0.7429378531073446,0.7460663809463524,0.8874722838137472,0.6974664679582713,0.16889191283668661
COMPAS,OAF,100,0.35,0.2,0.697339246119734,0.7429378531073446,0.7460663809463524,0.8874722838137472,0.6974664679582713,0.16889191283668661
COMPAS,OAF,100,0.4,0.2,0.697339246119734,0.7429378531073446,0.7460663809463524,0.8874722838137472,0.6974664679582713,0.16889191283668661
COMPAS,OAF,100,0.45,0.2,0.697339246119734,0.7429378531073446,0.7460663809463524,0.8874722838137472,0.6974664679582713,0.16889191283668661
COMPAS,OAF,100,0.5,0.2,0.697339246119734,0.7429378531073446,0.7460663809463524,0.8874722838137472,0.6974664679582713,0.16889191283668661
COMPAS,RABIT,100,0.05,0.2,0.6984478935698448,0.7560538116591928,0.7472113722146303,0.9423503325942351,0.815929203539823,0.09304090512979935
COMPAS,RABIT,100,0.1,0.2,0.6917960088691796,0.7377358490566037,0.7472113722146303,0.9406873614190687,0.8414814814814815,0.10383592618107958
COMPAS,RABIT,100,0.15,0.2,0.6917960088691796,0.7377358490566037,0.7472113722146303,0.9406873614190687,0.8414814814814815,0.10383592618107958
COMPAS,RABIT,100,0.2,0.2,0.6917960088691796,0.7377358490566037,0.7472113722146303,0.9406873614190687,0.8414814814814815,0.10383592618107958
COMPAS,RABIT,100,0.25,0.2,0.6917960088691796,0.7377358490566037,0.7472113722146303,0.9406873614190687,0.8414814814814815,0.10383592618107958
COMPAS,RABIT,100,0.3,0.2,0.6917960088691796,0.7377358490566037,0.7472113722146303,0.9406873614190687,0.8414814814814815,0.10383592618107958
COMPAS,RABIT,100,0.35,0.2,0.6917960088691796,0.7377358490566037,0.7472113722146303,0.9406873614190687,0.8414814814814815,0.10383592618107958
COMPAS,RABIT,100,0.4,0.2,0.6917960088691796,0.7377358490566037,0.7472113722146303,0.9406873614190687,0.8414814814814815,0.10383592618107958
COMPAS,RABIT,100,0.45,0.2,0.6917960088691796,0.7377358490566037,0.7472113722146303,0.9406873614190687,0.8414814814814815,0.10383592618107958
COMPAS,RABIT,100,0.5,0.2,0.6917960088691796,0.7377358490566037,0.7472113722146303,0.9406873614190687,0.8414814814814815,0.10383592618107958
COMPAS,Vanilla,100,0.05,0.2,0.6796008869179601,0.758563074352548,0.76091465253704,0.958980044345898,0.8154613466334164,0.1247276649438529
COMPAS,Vanilla,100,0.1,0.2,0.6990022172949002,0.7581291759465479,0.76091465253704,0.8957871396895787,0.6581818181818182,0.154982478548828
COMPAS,Vanilla,100,0.15,0.2,0.7012195121951219,0.7482484820177487,0.76091465253704,0.8580931263858093,0.6085626911314985,0.1846684065185636
COMPAS,Vanilla,100,0.2,0.2,0.7012195121951219,0.7444286391654813,0.76091465253704,0.832039911308204,0.5583090379008746,0.20348965254053292
COMPAS,Vanilla,100,0.25,0.2,0.7012195121951219,0.7444286391654813,0.76091465253704,0.832039911308204,0.5583090379008746,0.20348965254053292
COMPAS,Vanilla,100,0.3,0.2,0.7012195121951219,0.7444286391654813,0.76091465253704,0.832039911308204,0.5583090379008746,0.20348965254053292
COMPAS,Vanilla,100,0.35,0.2,0.7012195121951219,0.7444286391654813,0.76091465253704,0.832039911308204,0.5583090379008746,0.20348965254053292
COMPAS,Vanilla,100,0.4,0.2,0.7012195121951219,0.7444286391654813,0.76091465253704,0.832039911308204,0.5583090379008746,0.20348965254053292
COMPAS,Vanilla,100,0.45,0.2,0.7012195121951219,0.7444286391654813,0.76091465253704,0.832039911308204,0.5583090379008746,0.20348965254053292
COMPAS,Vanilla,100,0.5,0.2,0.7012195121951219,0.7444286391654813,0.76091465253704,0.832039911308204,0.5583090379008746,0.20348965254053292
COMPAS,OAF,100,0.05,0.2,0.6940133037694013,0.7593722755013078,0.7599397033324521,0.9351441241685144,0.7664670658682635,0.11626902425611935
COMPAS,OAF,100,0.1,0.2,0.6978935698447893,0.7501146263182027,0.7599397033324521,0.8991130820399114,0.7035830618892508,0.14285057856299901
COMPAS,OAF,100,0.15,0.2,0.70509977827051,0.747867298578199,0.7599397033324521,0.8830376940133038,0.691970802919708,0.15007452721002207
COMPAS,OAF,100,0.2,0.2,0.70509977827051,0.747867298578199,0.7599397033324521,0.8830376940133038,0.691970802919708,0.15007452721002207
COMPAS,OAF,100,0.25,0.2,0.70509977827051,0.747867298578199,0.7599397033324521,0.8830376940133038,0.691970802919708,0.15007452721002207
COMPAS,OAF,100,0.3,0.2,0.70509977827051,0.747867298578199,0.7599397033324521,0.8830376940133038,0.691970802919708,0.15007452721002207
COMPAS,OAF,100,0.35,0.2,0.70509977827051,0.747867298578199,0.7599397033324521,0.8830376940133038,0.691970802919708,0.15007452721002207
COMPAS,OAF,100,0.4,0.2,0.70509977827051,0.747867298578199,0.7599397033324521,0.8830376940133038,0.691970802919708,0.15007452721002207
COMPAS,OAF,100,0.45,0.2,0.70509977827051,0.747867298578199,0.7599397033324521,0.8830376940133038,0.691970802919708,0.15007452721002207
COMPAS,OAF,100,0.5,0.2,0.70509977827051,0.747867298578199,0.7599397033324521,0.8830376940133038,0.691970802919708,0.15007452721002207
COMPAS,RABIT,100,0.05,0.2,0.7045454545454546,0.7517466231951561,0.7520495033406439,0.9379157427937915,0.8271604938271605,0.09713351736066228
COMPAS,RABIT,100,0.1,0.2,0.700110864745011,0.7405275779376499,0.7520495033406439,0.9201773835920177,0.7971830985915493,0.11931917713999683
COMPAS,RABIT,100,0.15,0.2,0.700110864745011,0.7405275779376499,0.7520495033406439,0.9201773835920177,0.7971830985915493,0.11931917713999683
COMPAS,RABIT,100,0.2,0.2,0.700110864745011,0.7405275779376499,0.7520495033406439,0.9201773835920177,0.7971830985915493,0.11931917713999683
COMPAS,RABIT,100,0.25,0.2,0.700110864745011,0.7405275779376499,0.7520495033406439,0.9201773835920177,0.7971830985915493,0.11931917713999683
COMPAS,RABIT,100,0.3,0.2,0.700110864745011,0.7405275779376499,0.7520495033406439,0.9201773835920177,0.7971830985915493,0.11931917713999683
COMPAS,RABIT,100,0.35,0.2,0.700110864745011,0.7405275779376499,0.7520495033406439,0.9201773835920177,0.7971830985915493,0.11931917713999683
COMPAS,RABIT,100,0.4,0.2,0.700110864745011,0.7405275779376499,0.7520495033406439,0.9201773835920177,0.7971830985915493,0.11931917713999683
COMPAS,RABIT,100,0.45,0.2,0.700110864745011,0.7405275779376499,0.7520495033406439,0.9201773835920177,0.7971830985915493,0.11931917713999683
COMPAS,RABIT,100,0.5,0.2,0.700110864745011,0.7405275779376499,0.7520495033406439,0.9201773835920177,0.7971830985915493,0.11931917713999683
COMPAS,Vanilla,100,0.05,0.2,0.6452328159645233,0.7372742200328407,0.7141127465765071,0.958980044345898,0.7938718662952646,0.12598868157312862
COMPAS,Vanilla,100,0.1,0.2,0.6624168514412417,0.7389627089584226,0.7141127465765071,0.9229490022172949,0.6991341991341992,0.15653726078292188
COMPAS,Vanilla,100,0.15,0.2,0.6735033259423503,0.7340857787810384,0.7141127465765071,0.8736141906873615,0.6068965517241379,0.19363618132949603
COMPAS,Vanilla,100,0.2,0.2,0.6729490022172949,0.7209082308420057,0.7141127465765071,0.8314855875831486,0.55359765051395,0.22698676836899342
COMPAS,Vanilla,100,0.25,0.2,0.6723946784922394,0.7165467625899281,0.7141127465765071,0.8270509977827051,0.5605633802816902,0.22907592073951372
COMPAS,Vanilla,100,0.3,0.2,0.6723946784922394,0.7165467625899281,0.7141127465765071,0.8270509977827051,0.5605633802816902,0.22907592073951372
COMPAS,Vanilla,100,0.35,0.2,0.6723946784922394,0.7165467625899281,0.7141127465765071,0.8270509977827051,0.5605633802816902,0.22907592073951372
COMPAS,Vanilla,100,0.4,0.2,0.6723946784922394,0.7165467625899281,0.7141127465765071,0.8270509977827051,0.5605633802816902,0.22907592073951372
COMPAS,Vanilla,100,0.45,0.2,0.6723946784922394,0.7165467625899281,0.7141127465765071,0.8270509977827051,0.5605633802816902,0.22907592073951372
COMPAS,Vanilla,100,0.5,0.2,0.6723946784922394,0.7165467625899281,0.7141127465765071,0.8270509977827051,0.5605633802816902,0.22907592073951372
COMPAS,OAF,100,0.05,0.2,0.6568736141906873,0.7335342229875161,0.7118488288818307,0.9440133037694013,0.7860169491525424,0.10514504736859853
COMPAS,OAF,100,0.1,0.2,0.6624168514412417,0.7250564334085778,0.7118488288818307,0.9113082039911308,0.7241379310344828,0.14983263590594997
COMPAS,OAF,100,0.15,0.2,0.6701773835920177,0.7151747247486836,0.7118488288818307,0.8664079822616408,0.6586402266288952,0.17804876051255383
COMPAS,OAF,100,0.2,0.2,0.6701773835920177,0.7151747247486836,0.7118488288818307,0.8725055432372506,0.6742209631728046,0.17813806799013854
COMPAS,OAF,100,0.25,0.2,0.6701773835920177,0.7151747247486836,0.7118488288818307,0.8725055432372506,0.6742209631728046,0.17813806799013854
COMPAS,OAF,100,0.3,0.2,0.6701773835920177,0.7151747247486836,0.7118488288818307,0.8725055432372506,0.6742209631728046,0.17813806799013854
COMPAS,OAF,100,0.35,0.2,0.6701773835920177,0.7151747247486836,0.7118488288818307,0.8725055432372506,0.6742209631728046,0.17813806799013854
COMPAS,OAF,100,0.4,0.2,0.6701773835920177,0.7151747247486836,0.7118488288818307,0.8725055432372506,0.6742209631728046,0.17813806799013854
COMPAS,OAF,100,0.45,0.2,0.6701773835920177,0.7151747247486836,0.7118488288818307,0.8725055432372506,0.6742209631728046,0.17813806799013854
COMPAS,OAF,100,0.5,0.2,0.6701773835920177,0.7151747247486836,0.7118488288818307,0.8725055432372506,0.6742209631728046,0.17813806799013854
COMPAS,RABIT,100,0.05,0.2,0.6668514412416852,0.7205950720595072,0.7113709734473732,0.9578713968957872,0.8819875776397516,0.07993938175597483
COMPAS,RABIT,100,0.1,0.2,0.6712860310421286,0.7155875299760192,0.7113709734473732,0.9423503325942351,0.8535211267605634,0.09828121115715648
COMPAS,RABIT,100,0.15,0.2,0.6712860310421286,0.7155875299760192,0.7113709734473732,0.9423503325942351,0.8535211267605634,0.09828121115715648
COMPAS,RABIT,100,0.2,0.2,0.6712860310421286,0.7155875299760192,0.7113709734473732,0.9423503325942351,0.8535211267605634,0.09828121115715648
COMPAS,RABIT,100,0.25,0.2,0.6712860310421286,0.7155875299760192,0.7113709734473732,0.9423503325942351,0.8535211267605634,0.09828121115715648
COMPAS,RABIT,100,0.3,0.2,0.6712860310421286,0.7155875299760192,0.7113709734473732,0.9423503325942351,0.8535211267605634,0.09828121115715648
COMPAS,RABIT,100,0.35,0.2,0.6712860310421286,0.7155875299760192,0.7113709734473732,0.9423503325942351,0.8535211267605634,0.09828121115715648
COMPAS,RABIT,100,0.4,0.2,0.6712860310421286,0.7155875299760192,0.7113709734473732,0.9423503325942351,0.8535211267605634,0.09828121115715648
COMPAS,RABIT,100,0.45,0.2,0.6712860310421286,0.7155875299760192,0.7113709734473732,0.9423503325942351,0.8535211267605634,0.09828121115715648
COMPAS,RABIT,100,0.5,0.2,0.6712860310421286,0.7155875299760192,0.7113709734473732,0.9423503325942351,0.8535211267605634,0.09828121115715648
COMPAS,Vanilla,100,0.05,0.2,0.6330376940133038,0.7313311688311688,0.7180808084569241,0.95509977827051,0.7552870090634441,0.12976205345674185
COMPAS,Vanilla,100,0.1,0.2,0.6496674057649667,0.7259323503902863,0.7180808084569241,0.9146341463414634,0.6850715746421268,0.16513468350736873
COMPAS,Vanilla,100,0.15,0.2,0.664079822616408,0.7197039777983348,0.7180808084569241,0.8874722838137472,0.6793048973143759,0.18300634384379363
COMPAS,Vanilla,100,0.2,0.2,0.6701773835920177,0.7162613257033857,0.7180808084569241,0.8431263858093127,0.5945558739255015,0.2091080521015854
COMPAS,Vanilla,100,0.25,0.2,0.6701773835920177,0.7162613257033857,0.7180808084569241,0.8431263858093127,0.5945558739255015,0.2091080521015854
COMPAS,Vanilla,100,0.3,0.2,0.6701773835920177,0.7162613257033857,0.7180808084569241,0.8431263858093127,0.5945558739255015,0.2091080521015854
COMPAS,Vanilla,100,0.35,0.2,0.6701773835920177,0.7162613257033857,0.7180808084569241,0.8431263858093127,0.5945558739255015,0.2091080521015854
COMPAS,Vanilla,100,0.4,0.2,0.6701773835920177,0.7162613257033857,0.7180808084569241,0.8431263858093127,0.5945558739255015,0.2091080521015854
COMPAS,Vanilla,100,0.45,0.2,0.6701773835920177,0.7162613257033857,0.7180808084569241,0.8431263858093127,0.5945558739255015,0.2091080521015854
COMPAS,Vanilla,100,0.5,0.2,0.6701773835920177,0.7162613257033857,0.7180808084569241,0.8431263858093127,0.5945558739255015,0.2091080521015854
COMPAS,OAF,100,0.05,0.2,0.6457871396895787,0.7304934626739772,0.7176916976031517,0.9578713968957872,0.8207547169811321,0.11515794100557641
COMPAS,OAF,100,0.1,0.2,0.6613082039911308,0.7278396436525613,0.7176916976031517,0.9279379157427938,0.7636363636363637,0.13616797563672628
COMPAS,OAF,100,0.15,0.2,0.6618625277161863,0.7103513770180437,0.7176916976031517,0.8824833702882483,0.6923076923076923,0.1615028502888418
COMPAS,OAF,100,0.2,0.2,0.6635254988913526,0.7110899571632556,0.7176916976031517,0.8797117516629712,0.6873198847262247,0.16480039698523216
COMPAS,OAF,100,0.25,0.2,0.6635254988913526,0.7110899571632556,0.7176916976031517,0.8797117516629712,0.6873198847262247,0.16480039698523216
COMPAS,OAF,100,0.3,0.2,0.6635254988913526,0.7110899571632556,0.7176916976031517,0.8797117516629712,0.6873198847262247,0.16480039698523216
COMPAS,OAF,100,0.35,0.2,0.6635254988913526,0.7110899571632556,0.7176916976031517,0.8797117516629712,0.6873198847262247,0.16480039698523216
COMPAS,OAF,100,0.4,0.2,0.6635254988913526,0.7110899571632556,0.7176916976031517,0.8797117516629712,0.6873198847262247,0.16480039698523216
COMPAS,OAF,100,0.45,0.2,0.6635254988913526,0.7110899571632556,0.7176916976031517,0.8797117516629712,0.6873198847262247,0.16480039698523216
COMPAS,OAF,100,0.5,0.2,0.6635254988913526,0.7110899571632556,0.7176916976031517,0.8797117516629712,0.6873198847262247,0.16480039698523216
COMPAS,RABIT,100,0.05,0.2,0.655210643015521,0.7274320771253286,0.7153886826456558,0.9689578713968958,0.8908382066276803,0.08954559388849079
COMPAS,RABIT,100,0.1,0.2,0.6629711751662971,0.7142857142857143,0.7153886826456558,0.9218403547671841,0.7886056971514243,0.11955176013858501
COMPAS,RABIT,100,0.15,0.2,0.6629711751662971,0.7142857142857143,0.7153886826456558,0.926829268292683,0.8020989505247377,0.12215963751568704
COMPAS,RABIT,100,0.2,0.2,0.6629711751662971,0.7142857142857143,0.7153886826456558,0.926829268292683,0.8020989505247377,0.12215963751568704
COMPAS,RABIT,100,0.25,0.2,0.6629711751662971,0.7142857142857143,0.7153886826456558,0.926829268292683,0.8020989505247377,0.12215963751568704
COMPAS,RABIT,100,0.3,0.2,0.6629711751662971,0.7142857142857143,0.7153886826456558,0.926829268292683,0.8020989505247377,0.12215963751568704
COMPAS,RABIT,100,0.35,0.2,0.6629711751662971,0.7142857142857143,0.7153886826456558,0.926829268292683,0.8020989505247377,0.12215963751568704
COMPAS,RABIT,100,0.4,0.2,0.6629711751662971,0.7142857142857143,0.7153886826456558,0.926829268292683,0.8020989505247377,0.12215963751568704
COMPAS,RABIT,100,0.45,0.2,0.6629711751662971,0.7142857142857143,0.7153886826456558,0.926829268292683,0.8020989505247377,0.12215963751568704
COMPAS,RABIT,100,0.5,0.2,0.6629711751662971,0.7142857142857143,0.7153886826456558,0.926829268292683,0.8020989505247377,0.12215963751568704
COMPAS,Vanilla,100,0.05,0.2,0.6319290465631929,0.7373417721518988,0.7310462055175546,0.9545454545454546,0.6928838951310862,0.15839487798203233
COMPAS,Vanilla,100,0.1,0.2,0.6618625277161863,0.7421808960270498,0.7310462055175546,0.9029933481152993,0.5920745920745921,0.1901351072613234
COMPAS,Vanilla,100,0.15,0.2,0.6823725055432373,0.7413092550790068,0.7310462055175546,0.8547671840354767,0.5482758620689655,0.20266312197766478
COMPAS,Vanilla,100,0.2,0.2,0.6823725055432373,0.7272727272727273,0.7310462055175546,0.8054323725055432,0.4942363112391931,0.23293961344132272
COMPAS,Vanilla,100,0.25,0.2,0.6801552106430155,0.7219277108433735,0.7310462055175546,0.8037694013303769,0.5083333333333333,0.23308670451030544
COMPAS,Vanilla,100,0.3,0.2,0.6801552106430155,0.7219277108433735,0.7310462055175546,0.8037694013303769,0.5083333333333333,0.23308670451030544
COMPAS,Vanilla,100,0.35,0.2,0.6801552106430155,0.7219277108433735,0.7310462055175546,0.8037694013303769,0.5083333333333333,0.23308670451030544
COMPAS,Vanilla,100,0.4,0.2,0.6801552106430155,0.7219277108433735,0.7310462055175546,0.8037694013303769,0.5083333333333333,0.23308670451030544
COMPAS,Vanilla,100,0.45,0.2,0.6801552106430155,0.7219277108433735,0.7310462055175546,0.8037694013303769,0.5083333333333333,0.23308670451030544
COMPAS,Vanilla,100,0.5,0.2,0.6801552106430155,0.7219277108433735,0.7310462055175546,0.8037694013303769,0.5083333333333333,0.23308670451030544
COMPAS,OAF,100,0.05,0.2,0.6452328159645233,0.7372742200328407,0.7297950931073387,0.9423503325942351,0.7103064066852368,0.11891698287228103
COMPAS,OAF,100,0.1,0.2,0.6701773835920177,0.735202492211838,0.7297950931073387,0.9007760532150776,0.6733576642335767,0.1728607146697699
COMPAS,OAF,100,0.15,0.2,0.6807095343680709,0.7293233082706767,0.7297950931073387,0.8752771618625277,0.6626686656671664,0.17861885835299196
COMPAS,OAF,100,0.2,0.2,0.6807095343680709,0.7293233082706767,0.7297950931073387,0.8752771618625277,0.6626686656671664,0.17861885835299196
COMPAS,OAF,100,0.25,0.2,0.6807095343680709,0.7293233082706767,0.7297950931073387,0.8752771618625277,0.6626686656671664,0.17861885835299196
COMPAS,OAF,100,0.3,0.2,0.6807095343680709,0.7293233082706767,0.7297950931073387,0.8752771618625277,0.6626686656671664,0.17861885835299196
COMPAS,OAF,100,0.35,0.2,0.6807095343680709,0.7293233082706767,0.7297950931073387,0.8752771618625277,0.6626686656671664,0.17861885835299196
COMPAS,OAF,100,0.4,0.2,0.6807095343680709,0.7293233082706767,0.7297950931073387,0.8752771618625277,0.6626686656671664,0.17861885835299196
COMPAS,OAF,100,0.45,0.2,0.6807095343680709,0.7293233082706767,0.7297950931073387,0.8752771618625277,0.6626686656671664,0.17861885835299196
COMPAS,OAF,100,0.5,0.2,0.6807095343680709,0.7293233082706767,0.7297950931073387,0.8752771618625277,0.6626686656671664,0.17861885835299196
COMPAS,RABIT,100,0.05,0.2,0.6823725055432373,0.7338597306084533,0.7289690858563479,0.9539911308203991,0.8707165109034268,0.08556235353544488
COMPAS,RABIT,100,0.1,0.2,0.6779379157427938,0.7252955082742317,0.7289690858563479,0.9362527716186253,0.8308823529411765,0.09848144672442169
COMPAS,RABIT,100,0.15,0.2,0.6779379157427938,0.7252955082742317,0.7289690858563479,0.9362527716186253,0.8308823529411765,0.09848144672442169
COMPAS,RABIT,100,0.2,0.2,0.6779379157427938,0.7252955082742317,0.7289690858563479,0.9362527716186253,0.8308823529411765,0.09848144672442169
COMPAS,RABIT,100,0.25,0.2,0.6779379157427938,0.7252955082742317,0.7289690858563479,0.9362527716186253,0.8308823529411765,0.09848144672442169
COMPAS,RABIT,100,0.3,0.2,0.6779379157427938,0.7252955082742317,0.7289690858563479,0.9362527716186253,0.8308823529411765,0.09848144672442169
COMPAS,RABIT,100,0.35,0.2,0.6779379157427938,0.7252955082742317,0.7289690858563479,0.9362527716186253,0.8308823529411765,0.09848144672442169
COMPAS,RABIT,100,0.4,0.2,0.6779379157427938,0.7252955082742317,0.7289690858563479,0.9362527716186253,0.8308823529411765,0.09848144672442169
